impulse_data_id	measurement_id	impulse_data_start_time	impulse_data_end_time	impulse_data_duration	impulse_data_threshold	impulse_data_min	impulse_data_avg	impulse_data_max	Threshold	ScanWindowSize	PreImpulseSize	PostImpulseSize	TimeOfMin	TimeOfMax	Severity	Rank
486518	102032	2020-11-16 6:11:45	2020-11-16 6:16:01	256	19.84616	52.38462	85.28192982	92.38462	258	200	200	500	2020-11-16 6:12:44	2020-11-16 6:13:27	0.9380650763	4
time_stamp	value
2020-11-16 06:14:10.5000000	83.61539
2020-11-16 06:14:10.7500000	83.69231
2020-11-16 06:14:11.0000000	83.30769
2020-11-16 06:14:11.2500000	83.38462
2020-11-16 06:14:11.5000000	83.23077
2020-11-16 06:14:11.7500000	83
2020-11-16 06:14:12.0000000	83.07693
2020-11-16 06:14:12.2500000	83.07693
2020-11-16 06:14:12.5000000	82.92308
2020-11-16 06:14:12.7500000	82.92308
2020-11-16 06:14:13.0000000	82.92308
2020-11-16 06:14:13.2500000	82.92308
2020-11-16 06:14:13.5000000	82.84616
2020-11-16 06:14:13.7500000	82.46154
2020-11-16 06:14:14.0000000	82.38462
2020-11-16 06:14:14.2500000	82.46154
2020-11-16 06:14:14.5000000	82.23077
2020-11-16 06:14:14.7500000	82.15385
2020-11-16 06:14:15.0000000	82.30769
2020-11-16 06:14:15.2500000	82.15385
2020-11-16 06:14:15.5000000	82.07693
2020-11-16 06:14:15.7500000	81.84616
2020-11-16 06:14:16.0000000	81.92308
2020-11-16 06:14:16.2500000	81.84616
2020-11-16 06:14:16.5000000	82.07693
2020-11-16 06:14:16.7500000	81.92308
2020-11-16 06:14:17.0000000	82
2020-11-16 06:14:17.2500000	81.92308
2020-11-16 06:14:17.5000000	81.92308
2020-11-16 06:14:17.7500000	81.61539
2020-11-16 06:14:18.0000000	81.84616
2020-11-16 06:14:18.2500000	81.69231
2020-11-16 06:14:18.5000000	81.69231
2020-11-16 06:14:18.7500000	81.76923
2020-11-16 06:14:19.0000000	82
2020-11-16 06:14:19.2500000	82
2020-11-16 06:14:19.5000000	82.07693
2020-11-16 06:14:19.7500000	82
2020-11-16 06:14:20.0000000	82.23077
2020-11-16 06:14:20.2500000	82
2020-11-16 06:14:20.5000000	81.92308
2020-11-16 06:14:20.7500000	82
2020-11-16 06:14:21.0000000	81.61539
2020-11-16 06:14:21.2500000	81.76923
2020-11-16 06:14:21.5000000	81.69231
2020-11-16 06:14:21.7500000	81.61539
2020-11-16 06:14:22.0000000	81.76923
2020-11-16 06:14:22.2500000	81.84616
2020-11-16 06:14:22.5000000	82.07693
2020-11-16 06:14:22.7500000	81.92308
2020-11-16 06:14:23.0000000	82
2020-11-16 06:14:23.2500000	82.15385
2020-11-16 06:14:23.5000000	82
2020-11-16 06:14:23.7500000	82.23077
2020-11-16 06:14:24.0000000	82.38462
2020-11-16 06:14:24.2500000	82.23077
2020-11-16 06:14:24.5000000	82.46154
2020-11-16 06:14:24.7500000	82.61539
2020-11-16 06:14:25.0000000	82.53847
2020-11-16 06:14:25.2500000	82.92308
2020-11-16 06:14:25.5000000	82.84616
2020-11-16 06:14:25.7500000	82.92308
2020-11-16 06:14:26.0000000	83.23077
2020-11-16 06:14:26.2500000	83.38462
2020-11-16 06:14:26.5000000	83.38462
2020-11-16 06:14:26.7500000	83.38462
2020-11-16 06:14:27.0000000	83.38462
2020-11-16 06:14:27.2500000	84
2020-11-16 06:14:27.5000000	83.84616
2020-11-16 06:14:27.7500000	83.76923
2020-11-16 06:14:28.0000000	83.76923
2020-11-16 06:14:28.2500000	84.30769
2020-11-16 06:14:28.5000000	84.61539
2020-11-16 06:14:28.7500000	85.23077
2020-11-16 06:14:29.0000000	85.23077
2020-11-16 06:14:29.2500000	85.53847
2020-11-16 06:14:29.5000000	85.30769
2020-11-16 06:14:29.7500000	85.53847
2020-11-16 06:14:30.0000000	85.38462
2020-11-16 06:14:30.2500000	85.23077
2020-11-16 06:14:30.5000000	85
2020-11-16 06:14:30.7500000	85.38462
2020-11-16 06:14:31.0000000	85.15385
2020-11-16 06:14:31.2500000	85.15385
2020-11-16 06:14:31.5000000	84.92308
2020-11-16 06:14:31.7500000	85.07693
2020-11-16 06:14:32.0000000	84.92308
2020-11-16 06:14:32.2500000	84.84616
2020-11-16 06:14:32.5000000	84.92308
2020-11-16 06:14:32.7500000	84.76923
2020-11-16 06:14:33.0000000	84.46154
2020-11-16 06:14:33.2500000	84.61539
2020-11-16 06:14:33.5000000	84.38462
2020-11-16 06:14:33.7500000	84.30769
2020-11-16 06:14:34.0000000	84.07693
2020-11-16 06:14:34.2500000	84.15385
2020-11-16 06:14:34.5000000	84.07693
2020-11-16 06:14:34.7500000	84.15385
2020-11-16 06:14:35.0000000	83.92308
2020-11-16 06:14:35.2500000	83.76923
2020-11-16 06:14:35.5000000	83.76923
2020-11-16 06:14:35.7500000	83.46154
2020-11-16 06:14:36.0000000	83.53847
2020-11-16 06:14:36.2500000	83.23077
2020-11-16 06:14:36.5000000	83.23077
2020-11-16 06:14:36.7500000	83.15385
2020-11-16 06:14:37.0000000	83.15385
2020-11-16 06:14:37.2500000	83
2020-11-16 06:14:37.5000000	83.23077
2020-11-16 06:14:37.7500000	83.23077
2020-11-16 06:14:38.0000000	83
2020-11-16 06:14:38.2500000	83
2020-11-16 06:14:38.5000000	83
2020-11-16 06:14:38.7500000	82.53847
2020-11-16 06:14:39.0000000	82.84616
2020-11-16 06:14:39.2500000	82.53847
2020-11-16 06:14:39.5000000	82.76923
2020-11-16 06:14:39.7500000	82.84616
2020-11-16 06:14:40.0000000	82.92308
2020-11-16 06:14:40.2500000	82.76923
2020-11-16 06:14:40.5000000	82.69231
2020-11-16 06:14:40.7500000	82.53847
2020-11-16 06:14:41.0000000	82.84616
2020-11-16 06:14:41.2500000	82.53847
2020-11-16 06:14:41.5000000	82.69231
2020-11-16 06:14:41.7500000	82.84616
2020-11-16 06:14:42.0000000	82.76923
2020-11-16 06:14:42.2500000	82.84616
2020-11-16 06:14:42.5000000	82.69231
2020-11-16 06:14:42.7500000	83
2020-11-16 06:14:43.0000000	82.92308
2020-11-16 06:14:43.2500000	83
2020-11-16 06:14:43.5000000	82.92308
2020-11-16 06:14:43.7500000	83.07693
2020-11-16 06:14:44.0000000	83
2020-11-16 06:14:44.2500000	82.92308
2020-11-16 06:14:44.5000000	83.07693
2020-11-16 06:14:44.7500000	83.07693
2020-11-16 06:14:45.0000000	83.15385
2020-11-16 06:14:45.2500000	83.38462
2020-11-16 06:14:45.5000000	83.46154
2020-11-16 06:14:45.7500000	83.84616
2020-11-16 06:14:46.0000000	84
2020-11-16 06:14:46.2500000	84
2020-11-16 06:14:46.5000000	84.46154
2020-11-16 06:14:46.7500000	84.23077
2020-11-16 06:14:47.0000000	84.46154
2020-11-16 06:14:47.2500000	84.53847
2020-11-16 06:14:47.5000000	84.30769
2020-11-16 06:14:47.7500000	84.76923
2020-11-16 06:14:48.0000000	84.76923
2020-11-16 06:14:48.2500000	84.76923
2020-11-16 06:14:48.5000000	84.92308
2020-11-16 06:14:48.7500000	84.92308
2020-11-16 06:14:49.0000000	85
2020-11-16 06:14:49.2500000	84.84616
2020-11-16 06:14:49.5000000	84.69231
2020-11-16 06:14:49.7500000	84.76923
2020-11-16 06:14:50.0000000	84.61539
2020-11-16 06:14:50.2500000	84.84616
2020-11-16 06:14:50.5000000	84.69231
2020-11-16 06:14:50.7500000	84.53847
2020-11-16 06:14:51.0000000	84.69231
2020-11-16 06:14:51.2500000	84.53847
2020-11-16 06:14:51.5000000	84.46154
2020-11-16 06:14:51.7500000	84.30769
2020-11-16 06:14:52.0000000	84.38462
2020-11-16 06:14:52.2500000	84.46154
2020-11-16 06:14:52.5000000	84.15385
2020-11-16 06:14:52.7500000	84.23077
2020-11-16 06:14:53.0000000	84.15385
2020-11-16 06:14:53.2500000	84
2020-11-16 06:14:53.5000000	83.92308
2020-11-16 06:14:53.7500000	84
2020-11-16 06:14:54.0000000	83.69231
2020-11-16 06:14:54.2500000	83.92308
2020-11-16 06:14:54.5000000	83.69231
2020-11-16 06:14:54.7500000	83.53847
2020-11-16 06:14:55.0000000	83.46154
2020-11-16 06:14:55.2500000	83.53847
2020-11-16 06:14:55.5000000	83.30769
2020-11-16 06:14:55.7500000	83.30769
2020-11-16 06:14:56.0000000	83.07693
2020-11-16 06:14:56.2500000	83.30769
2020-11-16 06:14:56.5000000	83.23077
2020-11-16 06:14:56.7500000	83.15385
2020-11-16 06:14:57.0000000	83.15385
2020-11-16 06:14:57.2500000	83
2020-11-16 06:14:57.5000000	83
2020-11-16 06:14:57.7500000	82.76923
2020-11-16 06:14:58.0000000	82.69231
2020-11-16 06:14:58.2500000	82.61539
2020-11-16 06:14:58.5000000	82.46154
2020-11-16 06:14:58.7500000	82.46154
2020-11-16 06:14:59.0000000	82.38462
2020-11-16 06:14:59.2500000	82.38462
2020-11-16 06:14:59.5000000	82.38462
2020-11-16 06:14:59.7500000	82.23077
2020-11-16 06:15:00.0000000	82.15385
2020-11-16 06:15:00.2500000	82.23077
2020-11-16 06:15:00.5000000	81.92308
2020-11-16 06:15:00.7500000	82.07693
2020-11-16 06:15:01.0000000	81.92308
2020-11-16 06:15:01.2500000	81.76923
2020-11-16 06:15:01.5000000	81.84616
2020-11-16 06:15:01.7500000	81.30769
2020-11-16 06:15:02.0000000	81.15385
2020-11-16 06:15:02.2500000	81.30769
2020-11-16 06:15:02.5000000	80.92308
2020-11-16 06:15:02.7500000	81.07693
2020-11-16 06:15:03.0000000	81.07693
2020-11-16 06:15:03.2500000	81
2020-11-16 06:15:03.5000000	81.07693
2020-11-16 06:15:03.7500000	81.15385
2020-11-16 06:15:04.0000000	80.76923
2020-11-16 06:15:04.2500000	80.92308
2020-11-16 06:15:04.5000000	80.76923
2020-11-16 06:15:04.7500000	80.69231
2020-11-16 06:15:05.0000000	80.69231
2020-11-16 06:15:05.2500000	80.69231
2020-11-16 06:15:05.5000000	80.84616
2020-11-16 06:15:05.7500000	81.07693
2020-11-16 06:15:06.0000000	81.23077
2020-11-16 06:15:06.2500000	81.53847
2020-11-16 06:15:06.5000000	81.38462
2020-11-16 06:15:06.7500000	81.53847
2020-11-16 06:15:07.0000000	81.61539
2020-11-16 06:15:07.2500000	81.69231
2020-11-16 06:15:07.5000000	81.76923
2020-11-16 06:15:07.7500000	81.76923
2020-11-16 06:15:08.0000000	81.92308
2020-11-16 06:15:08.2500000	82.15385
2020-11-16 06:15:08.5000000	82.30769
2020-11-16 06:15:08.7500000	82.46154
2020-11-16 06:15:09.0000000	82.69231
2020-11-16 06:15:09.2500000	82.76923
2020-11-16 06:15:09.5000000	82.92308
2020-11-16 06:15:09.7500000	83
2020-11-16 06:15:10.0000000	82.84616
2020-11-16 06:15:10.2500000	82.92308
2020-11-16 06:15:10.5000000	83.15385
2020-11-16 06:15:10.7500000	83
2020-11-16 06:15:11.0000000	83.15385
2020-11-16 06:15:11.2500000	83.38462
2020-11-16 06:15:11.5000000	83.53847
2020-11-16 06:15:11.7500000	83.53847
2020-11-16 06:15:12.0000000	83.61539
2020-11-16 06:15:12.2500000	83.61539
2020-11-16 06:15:12.5000000	83.61539
2020-11-16 06:15:12.7500000	83.69231
2020-11-16 06:15:13.0000000	83.84616
2020-11-16 06:15:13.2500000	83.84616
2020-11-16 06:15:13.5000000	83.76923
2020-11-16 06:15:13.7500000	83.84616
2020-11-16 06:15:14.0000000	83.46154
2020-11-16 06:15:14.2500000	83.46154
2020-11-16 06:15:14.5000000	83.46154
2020-11-16 06:15:14.7500000	83.15385
2020-11-16 06:15:15.0000000	82.92308
2020-11-16 06:15:15.2500000	82.84616
2020-11-16 06:15:15.5000000	82.53847
2020-11-16 06:15:15.7500000	82.53847
2020-11-16 06:15:16.0000000	82.38462
2020-11-16 06:15:16.2500000	82.38462
2020-11-16 06:15:16.5000000	82.53847
2020-11-16 06:15:16.7500000	82.53847
2020-11-16 06:15:17.0000000	82.69231
2020-11-16 06:15:17.2500000	82.53847
2020-11-16 06:15:17.5000000	82.61539
2020-11-16 06:15:17.7500000	82.61539
2020-11-16 06:15:18.0000000	82.69231
2020-11-16 06:15:18.2500000	82.76923
2020-11-16 06:15:18.5000000	82.76923
2020-11-16 06:15:18.7500000	82.84616
2020-11-16 06:15:19.0000000	82.61539
2020-11-16 06:15:19.2500000	83.15385
2020-11-16 06:15:19.5000000	83.07693
2020-11-16 06:15:19.7500000	83
2020-11-16 06:15:20.0000000	83.23077
2020-11-16 06:15:20.2500000	83.23077
2020-11-16 06:15:20.5000000	83
2020-11-16 06:15:20.7500000	83.15385
2020-11-16 06:15:21.0000000	83.07693
2020-11-16 06:15:21.2500000	83.07693
2020-11-16 06:15:21.5000000	83.23077
2020-11-16 06:15:21.7500000	83.15385
2020-11-16 06:15:22.0000000	83.30769
2020-11-16 06:15:22.2500000	83.07693
2020-11-16 06:15:22.5000000	83.53847
2020-11-16 06:15:22.7500000	83.15385
2020-11-16 06:15:23.0000000	83.38462
2020-11-16 06:15:23.2500000	83.30769
2020-11-16 06:15:23.5000000	83.38462
2020-11-16 06:15:23.7500000	83.23077
2020-11-16 06:15:24.0000000	83.07693
2020-11-16 06:15:24.2500000	83
2020-11-16 06:15:24.5000000	83.07693
2020-11-16 06:15:24.7500000	83.15385
2020-11-16 06:15:25.0000000	83.76923
2020-11-16 06:15:25.2500000	83.15385
2020-11-16 06:15:25.5000000	83.69231
2020-11-16 06:15:25.7500000	83.61539
2020-11-16 06:15:26.0000000	83.30769
2020-11-16 06:15:26.2500000	83.61539
2020-11-16 06:15:26.5000000	83.61539
2020-11-16 06:15:26.7500000	83.69231
2020-11-16 06:15:27.0000000	83.61539
2020-11-16 06:15:27.2500000	83.69231
2020-11-16 06:15:27.5000000	83.76923
2020-11-16 06:15:27.7500000	83.53847
2020-11-16 06:15:28.0000000	83.53847
2020-11-16 06:15:28.2500000	83.46154
2020-11-16 06:15:28.5000000	83.15385
2020-11-16 06:15:28.7500000	83.30769
2020-11-16 06:15:29.0000000	83.23077
2020-11-16 06:15:29.2500000	83.30769
2020-11-16 06:15:29.5000000	83.23077
2020-11-16 06:15:29.7500000	83.38462
2020-11-16 06:15:30.0000000	83.38462
2020-11-16 06:15:30.2500000	83.23077
2020-11-16 06:15:30.5000000	83.15385
2020-11-16 06:15:30.7500000	83.07693
2020-11-16 06:15:31.0000000	83.15385
2020-11-16 06:15:31.2500000	82.92308
2020-11-16 06:15:31.5000000	82.92308
2020-11-16 06:15:31.7500000	82.69231
2020-11-16 06:15:32.0000000	83
2020-11-16 06:15:32.2500000	82.76923
2020-11-16 06:15:32.5000000	82.92308
2020-11-16 06:15:32.7500000	82.76923
2020-11-16 06:15:33.0000000	82.61539
2020-11-16 06:15:33.2500000	82.69231
2020-11-16 06:15:33.5000000	82.84616
2020-11-16 06:15:33.7500000	82.61539
2020-11-16 06:15:34.0000000	82.61539
2020-11-16 06:15:34.2500000	82.53847
2020-11-16 06:15:34.5000000	82.69231
2020-11-16 06:15:34.7500000	82.69231
2020-11-16 06:15:35.0000000	82.46154
2020-11-16 06:15:35.2500000	82.53847
2020-11-16 06:15:35.5000000	82.53847
2020-11-16 06:15:35.7500000	82.61539
2020-11-16 06:15:36.0000000	82.61539
2020-11-16 06:15:36.2500000	82.84616
2020-11-16 06:15:36.5000000	82.76923
2020-11-16 06:15:36.7500000	82.46154
2020-11-16 06:15:37.0000000	82.23077
2020-11-16 06:15:37.2500000	82.38462
2020-11-16 06:15:37.5000000	82.46154
2020-11-16 06:15:37.7500000	82
2020-11-16 06:15:38.0000000	82.23077
2020-11-16 06:15:38.2500000	81.92308
2020-11-16 06:15:38.5000000	82.07693
2020-11-16 06:15:38.7500000	81.76923
2020-11-16 06:15:39.0000000	81.76923
2020-11-16 06:15:39.2500000	81.61539
2020-11-16 06:15:39.5000000	81.61539
2020-11-16 06:15:39.7500000	81.76923
2020-11-16 06:15:40.0000000	81.61539
2020-11-16 06:15:40.2500000	81.61539
2020-11-16 06:15:40.5000000	81.61539
2020-11-16 06:15:40.7500000	81.46154
2020-11-16 06:15:41.0000000	81.61539
2020-11-16 06:15:41.2500000	81.61539
2020-11-16 06:15:41.5000000	81.92308
2020-11-16 06:15:41.7500000	82.07693
2020-11-16 06:15:42.0000000	81.92308
2020-11-16 06:15:42.2500000	82.07693
2020-11-16 06:15:42.5000000	82.07693
2020-11-16 06:15:42.7500000	82.15385
2020-11-16 06:15:43.0000000	82.30769
2020-11-16 06:15:43.2500000	82.38462
2020-11-16 06:15:43.5000000	82.46154
2020-11-16 06:15:43.7500000	82.53847
2020-11-16 06:15:44.0000000	82.84616
2020-11-16 06:15:44.2500000	82.84616
2020-11-16 06:15:44.5000000	83.38462
2020-11-16 06:15:44.7500000	83
2020-11-16 06:15:45.0000000	83.53847
2020-11-16 06:15:45.2500000	83.76923
2020-11-16 06:15:45.5000000	83
2020-11-16 06:15:45.7500000	83.38462
2020-11-16 06:15:46.0000000	83.30769
2020-11-16 06:15:46.2500000	83
2020-11-16 06:15:46.5000000	83.23077
2020-11-16 06:15:46.7500000	83.15385
2020-11-16 06:15:47.0000000	83.38462
2020-11-16 06:15:47.2500000	83.23077
2020-11-16 06:15:47.5000000	83.23077
2020-11-16 06:15:47.7500000	83.53847
2020-11-16 06:15:48.0000000	83.07693
2020-11-16 06:15:48.2500000	83.38462
2020-11-16 06:15:48.5000000	83.30769
2020-11-16 06:15:48.7500000	83.23077
2020-11-16 06:15:49.0000000	83.46154
2020-11-16 06:15:49.2500000	83.23077
2020-11-16 06:15:49.5000000	83.30769
2020-11-16 06:15:49.7500000	83.15385
2020-11-16 06:15:50.0000000	83.23077
2020-11-16 06:15:50.2500000	83.38462
2020-11-16 06:15:50.5000000	83.07693
2020-11-16 06:15:50.7500000	83.30769
2020-11-16 06:15:51.0000000	83.15385
2020-11-16 06:15:51.2500000	83.23077
2020-11-16 06:15:51.5000000	83.23077
2020-11-16 06:15:51.7500000	83.15385
2020-11-16 06:15:52.0000000	83.30769
2020-11-16 06:15:52.2500000	83.23077
2020-11-16 06:15:52.5000000	83.23077
2020-11-16 06:15:52.7500000	83.30769
2020-11-16 06:15:53.0000000	83.23077
2020-11-16 06:15:53.2500000	83.15385
2020-11-16 06:15:53.5000000	83.23077
2020-11-16 06:15:53.7500000	83.07693
2020-11-16 06:15:54.0000000	83.15385
2020-11-16 06:15:54.2500000	83.38462
2020-11-16 06:15:54.5000000	83.30769
2020-11-16 06:15:54.7500000	83.15385
2020-11-16 06:15:55.0000000	83.23077
2020-11-16 06:15:55.2500000	83.15385
2020-11-16 06:15:55.5000000	83.07693
2020-11-16 06:15:55.7500000	83
2020-11-16 06:15:56.0000000	82.92308
2020-11-16 06:15:56.2500000	82.76923
2020-11-16 06:15:56.5000000	82.53847
2020-11-16 06:15:56.7500000	82.53847
2020-11-16 06:15:57.0000000	82.69231
2020-11-16 06:15:57.2500000	83
2020-11-16 06:15:57.5000000	82.84616
2020-11-16 06:15:57.7500000	83
2020-11-16 06:15:58.0000000	82.84616
2020-11-16 06:15:58.2500000	82.76923
2020-11-16 06:15:58.5000000	82.92308
2020-11-16 06:15:58.7500000	82.69231
2020-11-16 06:15:59.0000000	82.61539
2020-11-16 06:15:59.2500000	82.53847
2020-11-16 06:15:59.5000000	82.61539
2020-11-16 06:15:59.7500000	82.46154
2020-11-16 06:16:00.0000000	82.38462
2020-11-16 06:16:00.2500000	82.46154
2020-11-16 06:16:00.5000000	82.46154



